url,title,price,parsed_area,parsed_floors,parsed_rooms,extra,lat,lon,building_type,complex_name,build_year,floor_info,full_area,ceiling_height
https://krisha.kz/a/show/699388804,3-комнатная квартира · 67.65 м²,47625600,67.65,,3,,43.273317720405,76.810425023058,монолитный,Arena City. Sport,2026,,67.65 м²,2.7 м
https://krisha.kz/a/show/694704249,1-комнатная квартира · 37.5 м²,25912500,37.5,,1,,43.306576007041,77.005857728481,монолитный,Dream City. Family,2025,,37.5 м²,3 м
https://krisha.kz/a/show/685791591,4-комнатная квартира · 90.4 м² · 4/16 этаж,87000000,90.4,4/16 этаж,4,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, кухня-студия, встроенная кухня, новая сантехника, кладовка, счётчики, тихий двор, кондиционер.

✅ Проверенная квартира 
✅ Подходит в ипотеку 
 
📌 Основные характеристики: 
 • 🛏️ 3 изолированные комнаты + просторная гостиная 
 • 📐 Общая площадь: 91, 7 м² 
 • 🏙️ Этаж: 4/15 
 • 🚪 Балкон: есть 
 • 🚿 2 санузла для вашего удобства 
 • 🏗️ Год постройки: 2009, монолитный дом 
 • 📦 Кладовая: отдельная (1, 5 м x 2 м) 📌 Дополнительные преимущества: 
 • 📋 Все документы готовы, подходит под ипотеку 
 • 🏔️ Высота потолков: 3 метра — больше воздуха и света! 
 • 🏢 Развитая инфраструктура: в пешей доступности метро, ТРЦ АДК, парк Ганди 
 • 🚗 Удобная транспортная развязка 
 
🏠 Отличный вариант для большой семьи или тех, кто ценит комфорт и простор. 
 
💼 Звоните прямо сейчас, чтобы узнать больше и записаться на просмотр! 📞 
19979178",43.23744240347,76.884750392496,монолитный,Гаухартас,2009,4 из 16,"90.4 м², Площадь кухни — 16 м²",
https://krisha.kz/a/show/762307030,2-комнатная квартира · 62 м² · 1/10 этаж,38000000,62,1/10 этаж,2,"🏡 Продаётся светлая 2-комнатная квартира в ЖК «Алтын Сити»! 🔥 
 
📍 Адрес: мкр. Кайрат 153 (Бухтарминская / Кулжинка) 
📏 Площадь: 62 м² 
🍽 Кухня: просторная 12 м² 
🏢 Этаж: 1 / 10 (высокий первый этаж!) 
🏗 Дом: монолитный, новый (2023 г. ) 
 
🏠 О квартире: 
✅ Свежий ремонт — стильный и качественный! 🎨✨ 
✅ Полностью меблирована — всё новое, остаётся в подарок! 🎁🛋 
✅ Совмещённый санузел — 5, 5 м² — простор и комфорт 🚿🚽 
✅ Бронированная дверь — надёжная защита 🚪🔐 
✅ Остеклённый балкон — дополнительное пространство 🌿☕ 
 
☀ Преимущества: 
🌞 Солнечная сторона – зимой жарко, батареи отключаем! 🔥 
🏗 Новый дом, современный ЖК – надёжный и тёплый 🏡 
📡 Проводной интернет – высокая скорость без перебоев 💻 
 
🚗 Комфорт и безопасность: 
🅿 Подземный паркинг — ваш автомобиль всегда в безопасности 🚘🔒 
📹 Домофон + видеонаблюдение — контроль доступа 24/7 🎥👮‍♂️ 
 
💰 Продажа в связи с расширением! Есть торг! 
📞 Звоните и приходите на просмотр! Пока идёт отопительный сезон — убедитесь, что дом действительно тёплый! 🔥☎",43.322149037112,77.018634366371,монолитный,,2023,1 из 10,"62 м², Площадь кухни — 12 м²",
https://krisha.kz/a/show/761474286,2-комнатная квартира · 48 м² · 7/12 этаж,47000000,48,7/12 этаж,2,"🏡 Продаётся 2-комнатная квартира в ЖК “Merei” – заезжай и живи! ✨ 
 
📏 Площадь: 48 м² 
🏢 Этаж: 7 из 12 
⬆️ Потолки: 3 метра – простор и свет 
🏗 Год постройки: 2024 
🔹 Жилой комплекс: бизнес-класса 
🔹 Состояние: новый евроремонт 
🛋 Комплектация: полностью меблирована, оснащена всей необходимой техникой 
 
🔥 О квартире: 
 
✨ Современный евроремонт – качественные материалы и стильный дизайн 
🛋 Полная меблировка и техника – заезжай и живи без дополнительных вложений 
🌞 Светлые и уютные комнаты – удобная планировка и комфортная атмосфера 
 
🏡 О ЖК “Merei”: 
 
✅ Закрытая территория с круглосуточной охраной и видеонаблюдением 
✅ Детские и спортивные площадки – всё для активного отдыха 
✅ Паркинг и удобная транспортная развязка 
✅ Развитая инфраструктура – рядом магазины, школы, детские сады, кафе, аптеки 
 
📍 Отличное предложение для комфортной жизни или выгодной аренды! 
 
📞 Звоните и записывайтесь на просмотр! 😊",43.26729969074,76.929159247835,монолитный,MEREI,2024,7 из 12,48 м²,
https://krisha.kz/a/show/761114376,2-комнатная квартира · 65 м² · 11/13 этаж,52000000,65,11/13 этаж,2,"🏡 Продается стильная 2-комнатная квартира в ЖК ""12 месяцев""! 
 
✨ Идеальное сочетание уюта, комфорта и удобства! ✨ 
 
🛋 О квартире: 
✅ Современный ремонт – качественные материалы, стильный дизайн и продуманная планировка! 
🌞 Светлые и просторные комнаты – идеальное место для отдыха и работы! 
🍽 Кухня-гостиная – уютное пространство для семейных ужинов и встреч с друзьями! 
👕 Гардеробная и удобные места для хранения – больше порядка в доме! 
🏙 Панорамные окна – много света и потрясающий вид! 
 
📍 О локации: 
🚉 Отличная транспортная доступность – быстрый выезд в любую точку города! 
🏫 Рядом школы, детские сады, магазины, кафе – все под рукой! 
🌳 Прогулочные аллеи, зоны отдыха и парки – свежий воздух и природа рядом! 
🔒 Закрытая охраняемая территория – ваша безопасность и комфорт! 
 
💰 Отличное предложение! Не упустите шанс стать владельцем этой прекрасной квартиры! 🔥 
 
📞 Звоните прямо сейчас и записывайтесь на просмотр! 🚀 
 
19979178",43.266194519852,76.9182228155,монолитный,12 месяцев,2020,11 из 13,65 м²,
https://krisha.kz/a/show/761078905,3-комнатная квартира · 96 м² · 5/10 этаж,44500000,96,5/10 этаж,3,"Пластиковые окна, неугловая, улучшенная, комнаты изолированы, встроенная кухня, новая сантехника, счётчики, тихий двор, кондиционер.

🏡 Просторная 3-комнатная квартира в ЖК «Alma City 2»! 🌟 
 
💰 Отличное предложение! Реальному покупателю – ТОРГ! 
 
🔹 Преимущества квартиры: 
✅ Неугловая – тёплая и уютная ❄️☀️ 
✅ Изолированные комнаты – комфорт для всей семьи 🏠 
✅ Встроенная кухня – стиль и удобство 🍽️ 
✅ Новая сантехника – без лишних хлопот 🚿 
✅ Пластиковые окна – хорошая шумо- и теплоизоляция 🪟 
✅ Кондиционер – прохлада в жаркие дни ❄️ 
✅ Средний этаж – идеальный вариант по расположению 🏢 
✅ Два балкона – дополнительное пространство для уюта 🌅 
✅ На площадке всего три квартиры – минимум соседей, максимум комфорта 🚪 
 
🏗 Преимущества жилого комплекса: 
✔ Закрытый двор – безопасность и спокойствие 🌳 
✔ Детские и игровые площадки – радость для детей 🎠 
✔ Развитая инфраструктура – всё рядом! 
 
📍 Удачное расположение (Толеби – Жунисова) : 
🛒 Магазины, аптеки, школа, детские сады, поликлиника – всё в шаговой доступности! 
🚌 Много автобусных маршрутов – удобная транспортная развязка 🚏 
📈 Район стремительно развивается – отличная инвестиция в будущее 💰 
🏪 Рынок Алтын Орда, ТРЦ Мол Апорт – пешая доступность! 
 
🚫 Обмена нет! 
📞 Звоните прямо сейчас! С уважением, Гульнара! 🚀",43.221643215497,76.784960186469,монолитный,Alma City,2022,5 из 10,"96 м², Площадь кухни — 14 м²",
https://krisha.kz/a/show/760638314,3-комнатная квартира · 54 м² · 2/12 этаж,39000000,54,2/12 этаж,3,"Продаётся уютная 3-комнатная квартира в Alatau City 2.0 расположен по адресу микрорайон Дарабоз, 87, в Алатауском районе города Алматы. Комплекс представляет собой 12-этажное здание, построенное с использованием монолитной технологии, что обеспечивает его долговечность и комфорт для жителей. 
 
Квартира расположена на 2 этаже, не угловая. Продаётся с отличным ремонтом. В доме два лифта, территория с шлагбаумом и собственной парковкой. Рядом школа, детские площадки и вся необходимая инфраструктура. Отличный выбор для комфортной жизни!",43.270248710968,76.820102253576,монолитный,Alatau City 2.0,2024,2 из 12,"54 м², Площадь кухни — 9.2 м²",
https://krisha.kz/a/show/692379086,1-комнатная квартира · 21 м² · 5/5 этаж,11300000,21,5/5 этаж,1,"Неугловая.

✨ Продается уютная комната в общежитии! ✨ 
 
🏡 Местоположение: Отличное расположение – рядом магазины, транспорт, парки и всё необходимое для комфортной жизни! 
 
📏 Площадь: Просторная и светлая комната, идеальна для комфортного проживания. 
сан. узел на двух хозяев! 
 
🛋 Удобства: Чистая, теплая, с хорошими соседями. Можно сразу заехать и жить! 
 
💰 Выгодная цена! Отличный вариант как для личного проживания, так и для сдачи в аренду! 
 ипотека не проходит! 
 
📞 Звоните и приходите на просмотр! Не упустите свой шанс на выгодное приобретение! 🚀",43.22645,76.890156,панельный,,1983,5 из 5,"21 м², Площадь кухни — 5 м²",
https://krisha.kz/a/show/760262022,3-комнатная квартира · 83 м² · 14/16 этаж,46000000,83,14/16 этаж,3,"✅Продается просторная, светлая, теплая 3-х комнатная квартира в Алатауском районе. 
Мкр Аккент 
Преимущества: 
• Улучшенная, удобная планировка; 
• Раздельный санузел; 
✅Распашонка; 
Благодаря развитой инфраструктуре, рядом имеется все необходимое для комфортного проживания: 
✅ ЦОН, Школы, Детские сады, Магнум, автобусные остановки, Казпочта. 
 
✅Обмен Рассматриваю в Бостандыкском или Ауезовском районе с моей доплатой 
 
✅ Возможности оформления ипотека/наличный расчет.",43.243855,76.811104,монолитный,,2016,14 из 16,"83 м², Площадь кухни — 12 м²",
https://krisha.kz/a/show/691087886,2-комнатная квартира · 56.4 м² · 3/9 этаж,37500000,56.4,3/9 этаж,2,"🏡 Продается 2-комнатная квартира в отличной локации! 🏡 
 
📍 Район Толе би – Саина 
✨ Квартира без перепланировок, подходит под ипотеку! 
🏢 Дом АДК-кий, отличается высокой сейсмостойкостью. 
💰 Реальному покупателю – торг уместен! 
📌 Преимущества локации: 
✔ В шаговой доступности поликлиника, школы №121 и №42, детские сады 👶🎓 
✔ До Толе би – всего 5 минут пешком! 🚶‍♂️ 
✔ На улице Толе би множество кафе, супермаркетов, банков и других удобств 🍽🛒🏦 
☀Не упустите возможность приобрести уютное жилье в развитом районе города! ☀ 
📞 Звоните и записывайтесь на просмотр!",43.238759,76.838736,панельный,,1984,3 из 9,"56.4 м², Площадь кухни — 7.6 м²",
https://krisha.kz/a/show/685708917,3-комнатная квартира · 89.5 м² · 6/8 этаж,55000000,89.5,6/8 этаж,3,"Пластиковые окна, комнаты изолированы, новая сантехника, счётчики, тихий двор.

продается отличная 3-х комнатная квартира 💐 
О квартире : 
* хороший ремонт 
* просторные комнаты 
* средний этаж 
* очень светлая 
* полностью с мебелью 
* большая кухня 
* балкон застеклен 
В шаговой доступности все, магазины, аптеки, школы, сады 
 
документы в порядке можно в ипотеку 
По остальным вопросам звоните по телефону 📲 
С / у : Гульдана",43.354004,76.842904,монолитный,Athletic village,2017,6 из 8,"89.5 м², Площадь кухни — 12 м²",
https://krisha.kz/a/show/1000286463,3-комнатная квартира · 70.23 м²,54077100,70.23,,3,,43.199362108808,76.798064060207,монолитный,DASTUR,2026,,70.23 м²,3 м
https://krisha.kz/a/show/697335399,3-комнатная квартира · 105.74 м²,139576800,105.74,,3,,43.182304178356,76.866134587342,монолитный,Biography,2025,,105.74 м²,3.45 м
https://krisha.kz/a/show/690140520,4-комнатная квартира · 154.4 м²,193000000,154.4,,4,,43.194715892763,76.86799813177,монолитный,Посольский,2019,,154.4 м²,3.2 м
https://krisha.kz/a/show/667684902,3-комнатная квартира · 137 м²,98640000,137,,3,,43.197360534987,76.930502602193,монолитный,Silver Hills,2022,,137 м²,3 м
https://krisha.kz/a/show/1000109489,3-комнатная квартира · 53.8 м² · 4/10 этаж,34000000,53.8,4/10 этаж,3,"Новый, качественный дом. Сдан в эксплуатацию в 2024 году. Удобное расположение позволяет не затруднительно добраться до любой точки города, как машинистам, так и пешеходам. В шаговой доступности ТРЦ Апорт Ист с бутиками, магазинами, с бассейном. Рядом строится школа. Квартира евро трешка, с пакетом документов под ипотеку.",43.317629096509,77.030351026289,монолитный,,2024,4 из 10,53.8 м²,
https://krisha.kz/a/show/762107309,1-комнатная квартира · 50 м² · 10/10 этаж,29500000,50,10/10 этаж,1,"Пластиковые окна, неугловая, улучшенная, кухня-студия, встроенная кухня, новая сантехника, кондиционер.

✅Проверенная квартира 
✅Подходит в ипотеку 
🏙Идеальное расположение – удобная локация в тихом и спокойном районе города, полное отсутствие шума! 🌳🚶‍♂️🏠 
 
О КВАРТИРЕ: Уютная 1-комнатная квартира, 50 кв. м 🏡 
Кухня 16.8 кв. м 🍽 
Евроремонт – заезжай и живи! 🔥✨ 
10/10 этаж, монолитный дом 2022 года – качество и надежность 
Есть лоджия – дополнительное пространство для отдыха или хранения вещей 🏞 
1 санузел – удобно и практично 
Лифт – комфорт и удобство 🛗 
 
ДОПОЛНИТЕЛЬНО: Дворовая парковка – удобно для вашего авто 🚗 
Во дворе своя детская площадка – идеальные условия для активных игр и отдыха для детей ⚽🎠👨‍👩‍👧‍👦 
 
Инфраструктура для всей семьи: 
🏫 Школы рядом: школа-лицей 207, гимназия 200, гимназия 174 📚⚽️🍼 
Детские сады рядом: 184, Камажай, Ботакоз, Алем 
🛍 Рядом ТРЦ Aport Mall – все необходимое под рукой! 🛒🍎 
 
📞 Звоните прямо сейчас! Такой вариант долго не задержится! 📲💥 
19979178",43.207167,76.788305,монолитный,Alem City,2022,10 из 10,"50 м², Площадь кухни — 16.8 м²",
https://krisha.kz/a/show/762023160,4-комнатная квартира · 92 м² · 13/13 этаж,86500000,92,13/13 этаж,4,"🏡 Продается 4-комнатная квартира в ЖК ""Four Seasons"" 
 📍 Адрес: Алматы, ул. Журавлева 28/2 
✅ Квартира неугловая, с дорогим дизайнерским ремонтом, полностью меблирована и укомплектована техникой. 
🛋️ Кухня-студия с техникой Hansa, холодильником Samsung, посудомоечной машиной, микроволновкой, вытяжкой и стиральной машиной 
🪑 Встроенная мебель под заказ (Egger), стол из керамогранита, кожаные стулья, мягкий диван 
🧸 2 детские комнаты 
🛏️ Просторная родительская спальня: ТВ, большая кровать, встроенный шкаф, туалетный столик 
🚿 2 санузла 
🚪 Просторный холл с гардеробом и парящим зеркалом 
🌇 3 панорамных окна 
❄️ 2 кондиционера 
🌳 Тихий зеленый двор, хорошие соседи 
🏙️ Инфраструктура: 
🏫 Школы и детские сады 
🛒 Magnum, Small, A-store 
☕️ Кафе, пекарни, рестораны 
🏋️‍♀️ Спортивные залы и фитнес-клубы 
🚏 Остановки автобусов в 2 минутах 
✔️ Документы в порядке 
✔️ Подходит под ипотеку 
💬 Возможен торг при осмотре 
 
📞 Запись на просмотр по телефону 
19979178",43.214326383645,76.889931472456,монолитный,Four Seasons,2024,13 из 13,"92 м², Площадь кухни — 20 м²",
https://krisha.kz/a/show/761999177,2-комнатная квартира · 46.2 м² · 2/4 этаж,27500000,46.2,2/4 этаж,2,"Пластиковые окна, встроенная кухня, счётчики, тихий двор, кондиционер.

✅ Продается 2-комнатная квартира в востребованном районе города. Дом находится во дворе, недалеко от Абая - очень тихо, зелено 
 
✅ Шикарная инфраструктура - парк Фэмили, Магнум, кинотеатр, поликлиника, детская больница, базар Сары-Арка, магазины, банки, школы, детсады, ТРЦ Москва, станция метро, транспорт в любую точку города 
 
 ✅ Двор отремонтирован, большая детская площадка, парковка для машин 
 
 ✅ Самый лучший 2- ой этаж 
 
 ✅ Квартира не в залоге. Очень теплая. Комнаты смежные, просторные, с/у совм., балкон застеклен и утеплен 
 
 ✅ Пластиковые окна, левкас, новые радиаторы, трубы заменены 
 
 ✅ Документы в порядке. Квартира готова к продаже. Наличные, пенсионные 
 
 ✅ Передача квартиры в течение одного - двух дней после сделки! 
 
10082023",43.221891,76.85743,панельный,,1964,2 из 4,"46.2 м², Площадь кухни — 6 м²",
https://krisha.kz/a/show/761254983,2-комнатная квартира · 52 м² · 10/10 этаж,36500000,52,10/10 этаж,2,"Пластиковые окна, улучшенная, кухня-студия, встроенная кухня, новая сантехника, счётчики, тихий двор, кондиционер.

Представляем вашему вниманию уютную двухкомнатную квартиру в экологически чистом районе с завораживающим панорамным видом из окон, расположенную на десятом этаже 🏙️. В жаркие дни в квартире сохраняется комфортная температура 🌞, поскольку дом находится вдали от шумных трасс, в крайнем ряду, что создает атмосферу уединения и гармонии с природой 🌳. 
 
Очень просторный и светлый зал с тремя лоджиями, расположенными с противоположных сторон квартиры 🌅. Комнату можно дополнительно сегментировать, создавая отдельную зону для отдыха 🛋️, а также выделить пространство для приготовления пищи на кухне 🍳. Выполнен новый аккуратный ремонт (одна из трёх лоджий застеклена), квартира полностью меблирована 🛏️. Квартира тёплая, хорошо проветриваемая, что гарантирует свежесть и комфорт в любое время года 🌬️. Дом монолитный, что обеспечивает высокую степень безопасности и уютное пространство внутри 🔒. 
 
Развитая инфраструктура района гарантирует удобство и комфортное проживание 🏡. Здесь, среди чистейшего горного воздуха, легко дышится, и царит умиротворение 🌬️. Это идеальное место для жизни! 
 
ЖК ""Хан Тенгри"" — жилой комплекс класса КОМФОРТ, расположен у подножия гор Заилийского Алатау 🏔️. Это экологически чистый район с развивающейся инфраструктурой, высоким уровнем безопасности (охрана, видеонаблюдение, отзывчивые соседи) 🚨, а также удобной транспортной развязкой до проспекта Аль-Фараби — всего 5-7 минут на автомобиле (несколько маршрутов общественного транспорта) 🚍. 
 
Территория комплекса огорожена и охраняется (12 Га) 🛑, с тремя въездами (брелки от шлагбаума только для жильцов) 🛑. Дома построены с учетом всех требований ГОСТ и проверены временем 🏠. Каркас здания железобетонный монолит, с системой перекрёстных стен, высотой потолков 2, 9 м, качественной шумоизоляцией 🔇, пассажирским лифтом 🚀 и высоким цоколем (4 м) 🏢. 
 
Автобусная остановка расположена в шаговой доступности (автобусы 119, 139) 🚍. Во дворе имеется вместительная парковка для автомобилей 🚗.",43.16839536223,76.870425939559,монолитный,Хан Тенгри,2022,10 из 10,52 м²,
